index,language_key,language_sample,language_production,name,body,face,select_index,bg,next_index,appear_production,appear_production_time,appear_production_value,auto_next,my_name,gallery,bgm,bgm_fade_time,sfx,sfx_type,cg_production,ending
1917,story_509,눈을 감았다.,,,,,,105,1918,3,0.7,0,FALSE,FALSE,5,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1918,story_510,아주 짧은 거리.,,,,,,105,1919,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat/Clothes,-1/1,CG_102_Fly,
1919,story_511,그리고—,,,,,,105,1920,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1920,story_512,그의 입술과 내 입술이 닿았다.,,,,,,105,1921,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1921,story_513,조심스러운 접촉.,,,,,,105,1922,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1922,story_514,하지만—,,,,,,105,1923,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1923,story_515,"그 순간,",,,,,,105,1924,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1924,story_516,감정이 한꺼번에 밀려들었다.,,,,,,105,1925,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1925,story_517,"심장이 터질 듯이 뛰고,",,,,,,105,1926,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1926,story_518,숨이 멎을 것 같았다.,,,,,,105,1927,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1927,story_519,“...흐...”,,9,,,,105,1928,23,1,3,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1928,story_520,"내 감정인지,",,,,,,105,1929,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1929,story_521,그의 감정인지 구분할 수 없었다.,,,,,,105,1930,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1930,story_522,“...읏...”,,3,,,,105,1931,23,1,3,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1931,story_523,"그가 먼저, 아주 천천히 떨어졌다.",,,,,,105,1932,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1932,story_524,"하지만 완전히 놓지 못한 채,",,,,,,105,1933,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1933,story_525,다시 이마를 맞댔다.,,,,,,105,1934,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1934,story_526,“...이건...”,,3,,,,105,1935,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1935,story_527,“......”,,3,,,,105,1936,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1936,story_528,"“...조금, 위험하겠구나.”",,3,,,,105,2000,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1937,story_529,말이 나오지 않았다.,,,,,,106,1938,3,0.7,0,FALSE,FALSE,6,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1938,story_530,"도망치지도, 피하지도 못한 채—",,,,,,106,1939,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1939,story_531,그를 바라보고 있었다.,,,,,,106,1940,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1940,story_532,“아무 말도 하지 않는다는 건...”,,3,,,,106,1941,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1941,story_533,“...거절은 아니라 생각해도 되겠니.”,,3,,,,106,1942,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1942,story_534,"대답 대신, 조용히 내 숨이 흔들렸다.",,,,,,106,1943,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1943,story_535,그걸로 충분했던 걸까.,,,,,,106,1944,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1944,story_536,그가 천천히 다가왔다.,,,,,,106,1945,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1945,story_537,"조심스럽게,",,,,,,106,1946,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1946,story_538,확인하듯이.,,,,,,106,1947,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1947,story_539,“싫다면...피해도 괜찮단다...”,,3,,,,106,1948,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat/Clothes,-1/1,CG_102_Fly,
1948,story_540,“흣...”,,9,,,,106,1949,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1949,story_541,나는 피하지 않았다.,,,,,,106,1950,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1950,story_542,"정확히는, 피하고 싶지 않았다.",,,,,,106,1951,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1951,story_543,그리고—,,,,,,106,1952,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1952,story_544,그의 입술이 닿았다.,,,,,,106,1953,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1953,story_545,"스치듯이 시작된 감각이,",,,,,,106,1954,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1954,story_546,잠시 머물렀다.,,,,,,106,1955,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1955,story_547,내 심장이 터질 것같이 세차게 뛰었다.,,,,,,106,1956,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1956,story_548,“하아...”,,3,,,,106,1957,23,1,3,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1957,story_549,“{0}...”,,3,,,,106,1958,23,1,3,FALSE,TRUE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
1958,story_550,그가 내 어깨에 얼굴을 파묻었다.,,,,,,106,2000,,,,FALSE,FALSE,,CG_Music_9,1,HeartBeat,-1,CG_102_Fly,
2000,story_551,숨이 아직도 가쁘게 흔들리고 있었다.,,,,,,4,2001,,,,FALSE,FALSE,,,,,,CG_102_Fly,
2001,story_553,“...이 상태로는...”,,3,Character_Main_0,Character_Main_0_11,,4,2002,,,,FALSE,FALSE,,Moss Gate,3,,,CG_102_Fly,
2002,story_554,“감정이 더 깊어질 것 같구나.”,,3,Character_Main_0,Character_Main_0_11,,4,2003,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2003,story_555,“......”,,9,Character_Main_0,Character_Main_0_11,,4,2004,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2004,story_556,“그럼...”,,9,Character_Main_0,Character_Main_0_11,,4,2005,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2005,story_557,“그래도.”,,3,Character_Main_0,Character_Main_0_11,,4,2006,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2006,story_558,그가 작게 웃었다.,,,Character_Main_0,Character_Main_0_11,,4,2007,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2007,story_559,"아주, 미묘하게.",,,Character_Main_0,Character_Main_0_11,,4,2008,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2008,story_560,“...멈출 생각은 없구나.”,,3,Character_Main_0,Character_Main_0_11,,4,2009,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2009,story_561,그의 말에 내 얼굴이 붉게 달아올랐다.,,,Character_Main_0,Character_Main_0_11,,4,2010,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2010,story_562,"아직도 숨이 제대로 돌아오지 않고,",,,Character_Main_0,Character_Main_0_11,,4,2011,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2011,story_563,심장이 미친 듯이 뛰었다.,,,Character_Main_0,Character_Main_0_11,,4,2012,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2012,story_564,“...이거...”,,9,Character_Main_0,Character_Main_0_2,,4,2013,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2013,story_565,“누구의 감정인지 모르겠어요...”,,9,Character_Main_0,Character_Main_0_2,,4,2014,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2014,story_566,“......”,,3,Character_Main_0,Character_Main_0_2,,4,2015,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2015,story_567,그는 대답하지 않았다.,,,Character_Main_0,Character_Main_0_2,,4,2016,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2016,story_568,내가 당황하며 혼란스러워하자,,,Character_Main_0,Character_Main_0_2,,4,2017,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2017,story_569,"조용히, 나를 끌어당겼다.",,,Character_Main_0,Character_Main_0_2,,4,2018,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2018,story_570,"“...괜찮단다, 아이야.”",,3,Character_Main_0,Character_Main_0_2,,4,2019,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2019,story_571,"“조금, 놀랐지.”",,3,Character_Main_0,Character_Main_0_2,,4,2020,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2020,story_572,그의 손이 다시 내 등을 천천히 쓸어 내렸다.,,,Character_Main_0,Character_Main_0_2,,4,2021,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2021,story_573,“이건... 네가 이상한 게 아니야.”,,3,Character_Main_0,Character_Main_0_2,,4,2022,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2022,story_574,"“...내 쪽에서도, 같은 걸 느끼고 있으니까.”",,3,Character_Main_0,Character_Main_0_2,,4,2023,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2023,story_575,그가 작게 웃었다.,,,Character_Main_0,Character_Main_0_1,,4,2024,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2024,story_576,“그러니까... 혼자서 버티려고 하지 말거라.”,,3,Character_Main_0,Character_Main_0_1,,4,2025,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2025,story_577,"그의 말에,",,,Character_Main_0,Character_Main_0_1,,4,2026,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2026,story_578,"조금, 아주 조금 숨이 가라앉았다.",,,Character_Main_0,Character_Main_0_1,,4,2027,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2027,story_579,하지만—,,,Character_Main_0,Character_Main_0_1,,4,2028,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2028,story_580,애틋한 이 감정은,,,Character_Main_0,Character_Main_0_1,,4,2029,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2029,story_581,단순히 지금 생긴 게 아닌 것 같았다.,,,Character_Main_0,Character_Main_0_1,,4,2030,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2030,story_582,어딘가 익숙하다.,,,Character_Main_0,Character_Main_0_1,,4,2031,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2031,story_583,“이상해요...”,,9,Character_Main_0,Character_Main_0_1,,4,2032,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2032,story_584,“신님을 처음 만난 게 아닌 것 같아요...”,,9,Character_Main_0,Character_Main_0_1,,4,2033,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2033,story_585,“{0}.”,,3,Character_Main_0_10,,,4,2034,,,,FALSE,TRUE,,Moss Gate,,,,CG_102_Fly,
2034,story_586,“이건 단순한 연결이 아닌 것 같구나.”,,3,Character_Main_0_10,,,4,2035,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2035,story_587,그가 말을 잠시 멈췄다.,,,Character_Main_0_10,,,4,2036,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2036,story_588,“잊고 있던 무언가가...”,,3,Character_Main_0_10,,,4,2037,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2037,story_589,“...다시 닿은 느낌이야.”,,3,Character_Main_0_10,,,4,2038,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2038,story_590,“잊고 있던 거요?”,,9,Character_Main_0_10,,,4,2039,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2039,story_591,“아마도...”,,3,Character_Main_0_10,,,4,2040,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2040,story_592,“우리의 기억이지 않을까 추측해 보고 있단다.”,,3,Character_Main_0_10,,,4,2041,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2041,story_593,“기억은 명계 관할이라 하였으니.”,,3,Character_Main_0_10,,,4,2042,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2042,story_594,“정말로 가봐야겠구나.”,,3,Character_Main_0_10,,,4,2043,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2043,story_595,“명계라니... 당장 갈 수 있는 건가요?”,,9,Character_Main_0_10,,,4,2044,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2044,story_596,"“명계는, 천계와는 다르게 길이 정해져 있진 않단다.”",,3,Character_Main_0_10,,,4,2045,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2045,story_597,"“하지만, 살아 있는 존재가 스스로 드나들 수 있는 곳도 아니지.”",,3,Character_Main_0_10,,,4,2046,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2046,story_598,"그가 잠시 고민하는 듯하더니,",,,Character_Main_0_10,,,4,2047,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2047,story_599,내 손을 조용히 감쌌다.,,,Character_Main_0_10,,,4,2048,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2048,story_600,"“그래도 우리는 지금 연결되어 있으니,”",,3,Character_Main_0,Character_Main_0_1,,4,2049,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2049,story_601,“같이 갈 수 있을 거란다.”,,3,Character_Main_0,Character_Main_0_1,,4,2050,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2050,story_602,"그의 말을 끝으로,",,,,,,4,2051,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2051,story_603,공기가 서서히 가라앉았다.,,,,,,4,2052,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2052,story_604,"주변의 빛이 희미하게 흔들리며,",,,,,,4,2053,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2053,story_605,발끝 아래로 어둠이 스며들기 시작했다.,,,,,,4,2054,,,,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2054,story_606,"나도 모르게 눈을 감고,",,,,,,4,2055,1,1,0.6,FALSE,FALSE,,Moss Gate,,,,CG_102_Fly,
2055,story_607,그의 손을 조금 더 꽉 쥐었다.,,,,,,4,2056,1,1,1,FALSE,FALSE,,Moss Gate,3,,,CG_102_Fly,
2056,story_608,"발끝이 어딘가에 닿는 순간,",,,,,,4,2057,1,1,0.6,FALSE,FALSE,,,,,,CG_102_Fly,
2057,story_609,공기가 바뀌었다.,,,,,,10,2058,1/6,1/2,0.4/0,FALSE,FALSE,,Subterranean Keys,3,,,CG_102_Fly,
2058,story_610,"차갑고, 무거운 기운.",,,,,,10,2059,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2059,story_611,"숨을 들이쉬는 것조차,",,,,,,10,2060,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2060,story_612,어딘가 가라앉는 느낌이 들었다.,,,,,,10,2061,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2061,story_613,“...여기...가...”,,9,,,,10,2062,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2062,story_614,"눈앞에 펼쳐진 건,",,,,,,10,2063,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2063,story_615,"빛도, 어둠도 아닌 공간.",,,,,,10,2064,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2064,story_616,"끝이 보이지 않는 검은 물결 같은 것이,",,,,,,10,2065,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2065,story_617,천천히 일렁이고 있었다.,,,,,,10,2066,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2066,story_618,"내가 밟고 있는 것이 땅인지,",,,,,,10,2067,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2067,story_619,그림자인지조차 구분이 가지 않았다.,,,,,,10,2068,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2068,story_620,“...명계란다.”,,3,Character_Main_0,Character_Main_0_1,,10,2069,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2069,story_621,"그의 목소리가,",,,Character_Main_0,Character_Main_0_1,,10,2070,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2070,story_622,평소보다 조금 낮게 가라앉아 있었다.,,,Character_Main_0,Character_Main_0_1,,10,2071,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2071,story_623,“살아 있는 존재가 오래 머물 곳은 아니지.”,,3,Character_Main_0,Character_Main_0_1,,10,2072,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2072,story_624,"그의 손이,",,,Character_Main_0,Character_Main_0_1,,10,2073,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2073,story_625,조금 더 강하게 내 손을 붙잡았다.,,,Character_Main_0,Character_Main_0_1,,10,2074,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2074,story_626,"그 힘에 이곳이 얼마나 위험한 곳인지,",,,Character_Main_0,Character_Main_0_1,,10,2075,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2075,story_627,말하지 않아도 전해졌다.,,,Character_Main_0,Character_Main_0_1,,10,2076,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2076,story_628,두리번거리며 길을 찾으려던 그때—,,,,,,10,2077,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2077,story_629,"어둠이, 천천히 갈라졌다.",,,,,,10,2078,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2078,story_630,"마치 우리를 중심으로,",,,,,,10,2079,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2079,story_631,공간 자체가 길을 내어주는 것처럼.,,,,,,10,2080,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2080,story_632,"그리고 그 안에서,",,,,,,10,2081,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2081,story_633,무언가가 모습을 드러냈다.,,,Character_1,,,10,2082,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2082,story_634,"보이지 않는 압력이,",,,Character_1,,,10,2083,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2083,story_635,내 숨을 조여 왔다.,,,Character_1,,,10,2084,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2084,story_636,시선이 마주친 순간 몸이 굳었다.,,,Character_1,,,10,2085,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2085,story_637,어쩐지 무기력해 보이는 표정과,,,Character_1,,,10,2086,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2086,story_638,피곤한 듯한 얼굴을 한 신이,,,Character_1,,,10,2087,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2087,story_639,우리를 빤히 바라보고 있었다.,,,Character_1,,,10,2088,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2088,story_640,“...기억을 원하느냐.”,,5,Character_1,,,10,2089,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2089,story_641,"그의 시선이, 천천히 우리를 훑었다.",,,Character_1,,,10,2090,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2090,story_642,“어리석구나.”,,5,Character_1,,,10,2091,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2091,story_643,"“이미 한 번, 그 대가를 치렀을 텐데.”",,5,Character_1,,,10,2092,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2092,story_644,“대가...요?”,,9,Character_1,,,10,2093,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2093,story_645,“...그 사내가 대신 짊어졌지.”,,5,Character_1,,,10,2094,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2094,story_646,“네가 존재할 수 있도록.”,,5,Character_1,,,10,2095,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2095,story_647,순간—,,,Character_1,,,10,2096,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2096,story_648,심장이 세게 내려앉았다.,,,Character_Main_0,Character_Main_0_9,,10,2097,17/22,1.5/1.5,5/5,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2097,story_649,“명왕님...그게... 무슨...”,,3,Character_Main_0,Character_Main_0_9,,10,2098,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2098,story_650,“기억은... 그냥 되돌릴 수 있는 것이 아니다.”,,5,Character_1,,,10,2099,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2099,story_651,“봉인된 이유가 있으니.”,,5,Character_1,,,10,2100,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2100,story_652,명왕이라는 신은 작게 웃었다.,,,Character_1,,,10,2101,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2101,story_653,“그걸 꺼낸다면—”,,5,Character_1,,,10,2102,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2102,story_654,“충분한 대가를 다시 치러야겠지.”,,5,Character_1,,,10,2103,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2103,story_655,정적이 내려앉았다.,,,Character_1,,,10,2104,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2104,story_656,"그의 말이 이상하게, 무겁게 가슴에 박혔다.",,,Character_1,,,10,2105,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2105,story_657,“...감당해야 한다는 건...”,,9,Character_1,,,10,2106,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2106,story_658,“그대로의 의미다.”,,5,Character_1,,,10,2107,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2107,story_659,“진실은 모른 채로 있는 것이 더 나은 법도 있으니.”,,5,Character_1,,,10,2108,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2108,story_660,“...아이야.”,,3,Character_Main_0,Character_Main_0_1,,10,2109,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2109,story_661,그가 나를 바라보았다.,,,Character_Main_0,Character_Main_0_1,,10,2110,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2110,story_662,평소처럼—,,,Character_Main_0,Character_Main_0_1,,10,2111,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2111,story_663,부드러운 눈이었다.,,,Character_Main_0,Character_Main_0_1,,10,2112,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2112,story_664,"하지만 그 안에,",,,Character_Main_0,Character_Main_0_1,,10,2113,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2113,story_665,아주 작은 흔들림이 있었다.,,,Character_Main_0,Character_Main_0_1,,10,2114,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2114,story_666,“네가 선택하거라.”,,3,Character_Main_0,Character_Main_0_1,,10,2115,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2115,story_667,"“...나는, 따르마.”",,3,Character_Main_0,Character_Main_0_1,,10,2500,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2500,,,,9,Character_1,,8,10,,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2501,story_668,“알고 싶어요.”,,9,Character_1,,,10,2502,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2502,story_669,“왜 이런 일이 일어난 건지...”,,9,Character_1,,,10,2503,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2503,story_670,“...전부.”,,9,Character_1,,,10,2504,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2504,story_671,“어리석구나.”,,5,Character_1,,,10,2505,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2505,story_672,명왕이 그를 바라보며 말했다.,,,Character_1,,,10,2506,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2506,story_673,"“대가는 너의 힘과 두 사람의 기억이었으니, 함께 보여주마.”",,5,Character_1,,,10,2507,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2507,story_674,빛이—,,,Character_1,,,10,2508,27,2,0.4,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
2508,story_675,그와 나를 동시에 집어삼켰다.,,,Character_1,,,10,2509,9/27,1/2,1/0.6,FALSE,FALSE,,Subterranean Keys,3,,,CG_102_Fly,
2509,story_676,"시야가 무너지고,",,,,,,10,2510,1/27,2/2,0.6/0.6,FALSE,FALSE,,,,,,CG_102_Fly,
2510,story_677,감각이 뒤섞인다.,,,,,,10,2511,1/27,2/2,0.8/0.6,FALSE,FALSE,,,,,,CG_102_Fly,
2511,story_678,"내 기억인지,",,,,,,10,2512,1/27,2/2,0.8/0.8,FALSE,FALSE,,,,,,CG_102_Fly,
2512,story_679,그의 기억인지 구분이 되지 않는다.,,,,,,10,2513,1/27,2/2,1/0.8,FALSE,FALSE,,Moss Gate,3,,,CG_102_Fly,
2513,story_680,“읏...!”,,9,,,,9,2514,2/23,1/1,1/5,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2514,story_681,"낯설지 않은 숲, 작은 신당.",,,,,,9,2515,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2515,story_682,"기억에는 없지만 작은 아이는, 분명 어린 시절의 나였다.",,,,,,9,2516,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2516,story_683,작은 신당 앞에 나는 주저앉아 기도하고 있었다.,,,,,,9,2517,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2517,story_684,"“...신님, 신님,”",,6,,,,9,2518,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2518,story_685,“더 이상 제가 아프지 않게 해주세요.”,,6,,,,9,2519,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2519,story_686,기도를 마치려던 순간—,,,,,,9,2520,,,,FALSE,FALSE,,Moss Gate,,,,CG_Flower_Green,
2520,story_687,뒤쪽 수풀에서 바스락거리는 소리가 들려왔다.,,,,,,9,2521,,,,FALSE,FALSE,,Moss Gate,,Leaves,1,CG_Flower_Green,
